# 转录元数据
# 节目: 得到《长谈》第64期（B站转载，UP主：商业成长）
# 标题: 64｜程乐松×脱不花：活得哲学一点
# 嘉宾: 程乐松（北京大学哲学系主任）/ 主持: 脱不花
# 发布: 2026-09-05 10:00 (B站) / 时长: 2h55m58s (10558s)
# 下载: opencli bilibili download BV1B24667EQH (480p, 342MB)
# 音频: ffmpeg 提取 mono 16kHz 128k mp3, 161MB
# 转录: whisper.cpp ggml-large-v3 Metal --vad (silero v6.2.0), 2026-09-11
# 段数: 4466 / 汉字: 51130 / 语速: 291字/min
# 校验源: B站官方中文字幕(4652条, 52591汉字, 亦为ASR产物仅供交叉校验)
[02:40:45 -> 02:40:49] 嗯就是对于快乐那个词的使用的时候
[02:40:49 -> 02:40:52] 您说了一句话叫做呃快乐是只能预见的
[02:40:52 -> 02:40:54] 我在内耗这件事上
[02:40:54 -> 02:40:55] 作为你的反义词
[02:40:55 -> 02:40:59] 就是我有一点点不同的生活经验
[02:40:59 -> 02:41:01] 就我觉得快乐是个决定
[02:41:01 -> 02:41:03] 我知道你说的那个意思
[02:41:03 -> 02:41:03] 对对对
[02:41:03 -> 02:41:05] 就是我此时此刻我要做一个决定了
[02:41:05 -> 02:41:07] 而且我真的做了这个决定了
[02:41:07 -> 02:41:08] 就可以了
[02:41:08 -> 02:41:12] 这个世界也会发生一些逆转
[02:41:12 -> 02:41:13] 是这样的一个问题
[02:41:13 -> 02:41:14] 就是说呢
[02:41:14 -> 02:41:17] 你有多少决定力
[02:41:17 -> 02:41:18] 这个是个问题
[02:41:18 -> 02:41:19] 就是我认为
[02:41:19 -> 02:41:21] 我从我自己的性格的意义上来说
[02:41:21 -> 02:41:23] 我是没有这个决定力的
[02:41:23 -> 02:41:25] 我会很快的自我怀疑
[02:41:25 -> 02:41:27] 就是我是不是在装着快乐
[02:41:27 -> 02:41:29] 我是不是在强迫自己快乐
[02:41:29 -> 02:41:31] 进入过度反思的状态
[02:41:31 -> 02:41:32] 我就会进入反思状态
[02:41:32 -> 02:41:35] 其实如果只要你这个决定做下来了
[02:41:35 -> 02:41:36] 而且你笃定了
[02:41:36 -> 02:41:37] 而且你不反思
[02:41:37 -> 02:41:39] 快乐是可以被决定的
[02:41:39 -> 02:41:40] 这毫无疑问
[02:41:40 -> 02:41:41] 所以呢
[02:41:41 -> 02:41:43] 我为什么说我快乐是可以被
[02:41:43 -> 02:41:44] 只能被预见
[02:41:44 -> 02:41:45] 是因为我决定不了
[02:41:45 -> 02:41:48] 而且我同意你说的这个意思
[02:41:48 -> 02:41:50] 一个人其实
[02:41:50 -> 02:41:52] 只要自己决定
[02:41:52 -> 02:41:53] 自己不内好
[02:41:53 -> 02:41:55] 他就真的可以不内好
[02:41:55 -> 02:41:57] 那最后我还是想问一个
[02:41:57 -> 02:41:59] 非常俗套
[02:41:59 -> 02:42:00] 但是确实是
[02:42:00 -> 02:42:02] 作为人民的哲学家
[02:42:02 -> 02:42:03] 你必须回答这个问题
[02:42:03 -> 02:42:04] 就是一个普通人
[02:42:04 -> 02:42:06] 想学点哲学
[02:42:06 -> 02:42:07] 亲近哲学
[02:42:07 -> 02:42:09] 过一点哲学化的生活
[02:42:09 -> 02:42:11] 您会给他建议一个
[02:42:11 -> 02:42:12] 什么样的学习的次第吗
[02:42:12 -> 02:42:16] 我还是认为
[02:42:16 -> 02:42:17] 如果说是这样的话
[02:42:17 -> 02:42:19] 我觉得我还是认为
[02:42:19 -> 02:42:20] 历史是入手点
[02:42:20 -> 02:42:21] 历史是个入手点
[02:42:21 -> 02:42:22] 为什么
[02:42:22 -> 02:42:23] 无论是
[02:42:23 -> 02:42:25] 我们常常认为
[02:42:25 -> 02:42:27] 传统意义上说的通识
[02:42:27 -> 02:42:29] 比如说中国通识
[02:42:29 -> 02:42:30] 或者是希腊
[02:42:30 -> 02:42:32] 或者是欧洲识
[02:42:32 -> 02:42:34] 或者是这样东西
[02:42:34 -> 02:42:35] 因为历史本身
[02:42:35 -> 02:42:40] 是能够让你产生一个观察的视角
[02:42:40 -> 02:42:41] 人总是要观察
[02:42:41 -> 02:42:42] 总是要透过一个视角去观察
[02:42:42 -> 02:42:44] 在一个语境里去观察的
[02:42:44 -> 02:42:46] 那么历史完成了以后
[02:42:46 -> 02:42:49] 再去读哲学史
[02:42:49 -> 02:42:50] 就是这样的话
[02:42:50 -> 02:42:52] 你就知道每一个
[02:42:52 -> 02:42:56] 比如说你说我要读托马萨克纳
[02:42:56 -> 02:42:58] 你不能甘读托马萨克纳
[02:42:58 -> 02:42:59] 你得知道他在哪个时代
[02:42:59 -> 02:43:00] 对吧
[02:43:00 -> 02:43:00] 康德
[02:43:00 -> 02:43:02] 你得知道他在哪个时代
[02:43:02 -> 02:43:02] 对吧
[02:43:02 -> 02:43:04] 他和谁是同一个时代的
[02:43:04 -> 02:43:05] 那个时代
[02:43:05 -> 02:43:06] 那个普鲁士是什么样
[02:43:06 -> 02:43:07] 德意志是什么样
[02:43:07 -> 02:43:07] 对吧
[02:43:07 -> 02:43:08] 你得心里有个数
[02:43:08 -> 02:43:09] 你才能知道
[02:43:09 -> 02:43:10] 二战以后
[02:43:10 -> 02:43:12] 那些哲学家
[02:43:12 -> 02:43:13] 如果你不知道二战是怎么回事的
[02:43:13 -> 02:43:14] 这个事就没法搞
[02:43:14 -> 02:43:15] 对吧
[02:43:15 -> 02:43:16] 所以我是第一反应
[02:43:16 -> 02:43:17] 是要先读历史
[02:43:17 -> 02:43:19] 然后再读哲学史
[02:43:19 -> 02:43:20] 最后我认为
[02:43:20 -> 02:43:22] 在这两个基础上
[02:43:22 -> 02:43:24] 应该进入那种经典
[02:43:24 -> 02:43:26] 就是真正去啃
[02:43:26 -> 02:43:27] 第一遍读
[02:43:27 -> 02:43:28] 不懂的东西
[02:43:28 -> 02:43:29] 举个例子
[02:43:29 -> 02:43:30] 比如说
[02:43:30 -> 02:43:32] 我比较喜欢的
[02:43:32 -> 02:43:33] 像李祥国
[02:43:33 -> 02:43:35] 诗书章句
[02:43:35 -> 02:43:38] 是我每天放在床头的
[02:43:38 -> 02:43:40] 然后比如庄子
[02:43:40 -> 02:43:43] 如果你自己觉得
[02:43:43 -> 02:43:44] 有睡眠障碍的话
[02:43:44 -> 02:43:45] 你可以读一下
[02:43:45 -> 02:43:46] 精神现象学
[02:43:46 -> 02:43:48] 或者是纯粹理系批判
[02:43:48 -> 02:43:49] 确实是
[02:43:49 -> 02:43:51] 五分钟就要睡了
[02:43:51 -> 02:43:54] 所以我觉得是要读经典
[02:43:54 -> 02:43:55] 然后这个经典
[02:43:55 -> 02:43:57] 应该不限于哲学经典
[02:43:57 -> 02:43:58] 应该可以读文学经典
[02:43:58 -> 02:44:00] 当然文学我没有
[02:44:00 -> 02:44:02] 我没有特别强的感受力
[02:44:02 -> 02:44:04] 所以我一般不会去这么建议
[02:44:04 -> 02:44:06] 再一个我个人认为
[02:44:06 -> 02:44:07] 有一个东西必须读
[02:44:07 -> 02:44:11] 就是我非常希望
[02:44:11 -> 02:44:16] 大部分人都有一定的心理学
[02:44:16 -> 02:44:19] 和社会批判理论的阅读
[02:44:19 -> 02:44:21] 你能给我举一本书
[02:44:21 -> 02:44:21] 作为样本吗
[02:44:21 -> 02:44:22] 你比如说
[02:44:22 -> 02:44:24] 我比较喜欢
[02:44:24 -> 02:44:27] 像马尔库塞
[02:44:27 -> 02:44:30] 那个单向度的人物
[02:44:30 -> 02:44:33] 然后比如像鲍德里亚
[02:44:33 -> 02:44:35] 消费文化
[02:44:35 -> 02:44:37] 这个其实你读完以后
[02:44:37 -> 02:44:38] 你会很解压
[02:44:38 -> 02:44:40] 你会知道
[02:44:40 -> 02:44:42] 这个时代是怎么构成的
[02:44:42 -> 02:44:44] 虽然他说的也是片面的
[02:44:44 -> 02:44:45] 但没关系
[02:44:45 -> 02:44:47] 你就会觉得很解压
[02:44:47 -> 02:44:49] 然后你读一点心理学的东西
[02:44:49 -> 02:44:51] 我觉得你比如弗雷德
[02:44:51 -> 02:44:52] 或者是荣格
[02:44:52 -> 02:44:55] 或者是像埃里克森
[02:44:55 -> 02:44:57] 或者是维尼科特
[02:44:57 -> 02:44:58] 这种做发展心理学的
[02:44:58 -> 02:44:59] 或者做儿童心理学的
[02:44:59 -> 02:45:00] 他可能会觉得
[02:45:00 -> 02:45:02] 他可能说的也不是真理
[02:45:02 -> 02:45:03] 但是很有效
[02:45:03 -> 02:45:05] 就是这个东西
[02:45:05 -> 02:45:09] 就是对自己的理解越透彻
[02:45:09 -> 02:45:10] 或者角度越多的时候
[02:45:10 -> 02:45:12] 你可能在精神意义上
[02:45:12 -> 02:45:14] 内耗的机会就越小
[02:45:14 -> 02:45:15] 因为绝大部分的内耗
[02:45:15 -> 02:45:17] 其实都来自于认知的不清晰
[02:45:17 -> 02:45:20] 和对自己的状态的不自觉
[02:45:20 -> 02:45:21] 要不然你不内耗的
[02:45:21 -> 02:45:23] 像我这种完全不内耗
[02:45:23 -> 02:45:24] 其实我的内耗
[02:45:24 -> 02:45:26] 都是在日常的交往中间
[02:45:26 -> 02:45:28] 我是想照顾别人的感受
[02:45:28 -> 02:45:29] 我才会去内耗
[02:45:29 -> 02:45:30] 就我不用照顾
[02:45:30 -> 02:45:31] 我自己的感受的实际上
[02:45:31 -> 02:45:32] 就跟自己不内耗
[02:45:32 -> 02:45:34] 对我跟自己不太内耗至少
[02:45:34 -> 02:45:35] 但是我也会内耗
[02:45:35 -> 02:45:37] 比如说我最近段时间
[02:45:37 -> 02:45:37] 没有时间读书
[02:45:37 -> 02:45:39] 我可能就会不自觉的
[02:45:39 -> 02:45:40] 就想到这个事情
[02:45:40 -> 02:45:43] 我就开始跟自己较劲
[02:45:43 -> 02:45:44] 自我责备
[02:45:44 -> 02:45:44] 对
[02:45:44 -> 02:45:46] 所以这个你包括
[02:45:46 -> 02:45:47] 克里斯蒂亚·罗纳尔多
[02:45:47 -> 02:45:48] 他的体质力
[02:45:48 -> 02:45:50] 也让我开始跟自己较劲
[02:45:50 -> 02:45:50] 对吧
[02:45:50 -> 02:45:52] 但是我是自觉的
[02:45:52 -> 02:45:54] 我知道我现在在内耗了
[02:45:54 -> 02:45:55] 对吧
[02:45:55 -> 02:45:57] 但是如果你有这样的一些阅读的话
[02:45:57 -> 02:45:59] 理论上来说就不会太
[02:45:59 -> 02:46:00] 我不知道我是不是帮
[02:46:00 -> 02:46:01] 马尔库塞做了
[02:46:01 -> 02:46:02] 一波广告
[02:46:02 -> 02:46:04] 绝对是帮他做了一波广告
[02:46:04 -> 02:46:06] 但是我觉得你说的特别对
[02:46:06 -> 02:46:08] 就除了对于大家来说
[02:46:08 -> 02:46:09] 我进一步的了解自己之外
[02:46:09 -> 02:46:11] 其实读这些书的时候
[02:46:11 -> 02:46:12] 你去看他们
[02:46:12 -> 02:46:13] 是怎么论证这个问题
[02:46:13 -> 02:46:14] 怎么提出这个问题
[02:46:14 -> 02:46:16] 那是有美感的
[02:46:16 -> 02:46:16] 你比如说
[02:46:16 -> 02:46:18] 我觉得其实大家
[02:46:18 -> 02:46:20] 可能不太愿意去读的书
[02:46:20 -> 02:46:21] 但是我觉得非常非常好的书
[02:46:21 -> 02:46:22] 《资本论》
[02:46:22 -> 02:46:25] 我觉得那个写的真好
[02:46:25 -> 02:46:26] 就是你可以看到
[02:46:26 -> 02:46:28] 那个理论的密度
[02:46:28 -> 02:46:32] 以及他的中文翻译的精确性
[02:46:32 -> 02:46:33] 精确度
[02:46:33 -> 02:46:36] 那是非常值得读的书
[02:46:36 -> 02:46:38] 我觉得在白话文里的表述准确性
[02:46:38 -> 02:46:41] 很少的翻译能够超过《资本论》
[02:46:41 -> 02:46:42] 你看这个就很有趣
[02:46:42 -> 02:46:45] 就是你列出了一组什么样的书单呢
[02:46:45 -> 02:46:48] 叫做大家都觉得这可是经典
[02:46:48 -> 02:46:49] 然后经常要引用
[02:46:49 -> 02:46:52] 然后其实很少有人真的读过
[02:46:52 -> 02:46:54] 都是读者文章
[02:46:54 -> 02:46:56] 但是我特别感谢您
[02:46:56 -> 02:46:58] 就是在今天的话
[02:46:58 -> 02:47:00] 就是如果有勇气的话
[02:47:00 -> 02:47:01] 对普通人来说
[02:47:01 -> 02:47:02] 那我们不需要你们那些
[02:47:02 -> 02:47:03] 理论的勇气
[02:47:03 -> 02:47:04] 或者什么学术的勇气
[02:47:04 -> 02:47:06] 我们的勇气可能就是逆向而行
[02:47:06 -> 02:47:07] 对吧
[02:47:07 -> 02:47:08] 其实是这样
[02:47:08 -> 02:47:09] 我认为是这样
[02:47:09 -> 02:47:09] 就是说
[02:47:09 -> 02:47:14] 对于绝大部分不做理论工作的人说
[02:47:14 -> 02:47:16] 他不需要建构的勇气
[02:47:16 -> 02:47:18] 他需要敞开的勇气
[02:47:18 -> 02:47:20] 就把自己敞开了
[02:47:20 -> 02:47:22] 不要封闭在自己的认知里面
[02:47:22 -> 02:47:23] 把自己敞开
[02:47:23 -> 02:47:25] 就看看孔子怎么说
[02:47:25 -> 02:47:26] 柏拉图怎么说
[02:47:26 -> 02:47:27] 马尔库塞怎么说
[02:47:27 -> 02:47:28] 萨特怎么说
[02:47:28 -> 02:47:29] 然后波夫瓦怎么说
[02:47:29 -> 02:47:30] 阿伦特怎么说
[02:47:30 -> 02:47:32] 然后你就看看庄子怎么说
[02:47:32 -> 02:47:34] 你把自己敞开了
[02:47:34 -> 02:47:35] 我就建构了
[02:47:35 -> 02:47:35] 接纳他们
[02:47:35 -> 02:47:36] 这样的话
[02:47:36 -> 02:47:39] 实际上我越来越透彻的理解了自我
[02:47:39 -> 02:47:41] 那么可能自己的精神生活
[02:47:41 -> 02:47:43] 能够进入到更有秩序的状态
[02:47:43 -> 02:47:44] 我不是说更好
[02:47:44 -> 02:47:45] 更秩序
[02:47:45 -> 02:47:47] 更平和的状态里面
[02:47:47 -> 02:47:49] 而且我觉得千万不要
[02:47:49 -> 02:47:51] 你刚才讲的那个话
[02:47:51 -> 02:47:52] 我也只有点担心
[02:47:52 -> 02:47:53] 会给人造成一种压力
[02:47:53 -> 02:47:55] 就是你说我是可以决定
[02:47:55 -> 02:47:56] 让自己快乐的
[02:47:56 -> 02:47:59] 其实绝大部分人不具备这个能力
[02:47:59 -> 02:48:00] 这是一个很需要天赋的事情
[02:48:00 -> 02:48:03] 就是决定自己快乐
[02:48:03 -> 02:48:04] 这件事情是非常需要天赋的
[02:48:04 -> 02:48:04] 这个主要靠
[02:48:04 -> 02:48:07] 所以其实这个东西
[02:48:07 -> 02:48:11] 千万不要把别人的能力
[02:48:11 -> 02:48:12] 安到自己身上
[02:48:12 -> 02:48:14] 你可能不具备这个能力
[02:48:14 -> 02:48:15] 还是回到了我们一开始
[02:48:15 -> 02:48:17] 你所做出的提醒
[02:48:17 -> 02:48:20] 叫每个人只能以个体化的方式
[02:48:20 -> 02:48:22] 评价自己
[02:48:22 -> 02:48:24] 对自己的生命状态进行评价
[02:48:24 -> 02:48:26] 但是这件事恰恰是我们
[02:48:26 -> 02:48:28] 很陌生的一件事
[02:48:28 -> 02:48:30] 因为我们从小学一年级开始
[02:48:30 -> 02:48:32] 就已经被拉到别人面前
[02:48:32 -> 02:48:33] 就评价了
[02:48:33 -> 02:48:35] 甚至这个评价会更加的朝前
[02:48:35 -> 02:48:36] 在幼儿园阶段
[02:48:36 -> 02:48:37] 就已经开始
[02:48:37 -> 02:48:39] 哪个小朋友吃两碗饭
[02:48:39 -> 02:48:40] 而你没有
[02:48:40 -> 02:48:41] 这甚至都会变成一个
[02:48:41 -> 02:48:42] 老师要反应的问题
[02:48:42 -> 02:48:43] 谁说话更早
[02:48:43 -> 02:48:44] 对对对
[02:48:44 -> 02:48:45] 对吧
[02:48:45 -> 02:48:46] 所以这东西
[02:48:46 -> 02:48:48] 这东西其实是已经进入到了一种
[02:48:48 -> 02:48:49] 无所不在
[02:48:49 -> 02:48:51] 无孔不入的东西里面了
[02:48:51 -> 02:48:52] 但是我们回过头来看的时候
[02:48:52 -> 02:48:54] 你仍然应该找到一种
[02:48:54 -> 02:48:57] 平和的与自己去内观的
[02:48:57 -> 02:49:00] 或者是与自己去对话的这种能力
[02:49:00 -> 02:49:02] 我们绝大部分不是因为
[02:49:02 -> 02:49:04] 我们没有与自己对话的意愿
[02:49:04 -> 02:49:05] 而是因为我们没有与自己
[02:49:05 -> 02:49:06] 对话的能力
[02:49:06 -> 02:49:08] 为什么没有与自己对话的能力
[02:49:08 -> 02:49:10] 因为你没有足够的敞开自己
[02:49:10 -> 02:49:13] 没有见到更多的精神生活的可能性
[02:49:13 -> 02:49:14] 和对世界理解的视角
[02:49:14 -> 02:49:16] 所以你才会不知道
[02:49:16 -> 02:49:17] 怎么跟自己对话
[02:49:17 -> 02:49:18] 对吧
[02:49:18 -> 02:49:18] 对
[02:49:18 -> 02:49:19] 正好
[02:49:19 -> 02:49:22] 我觉得就让我看到
[02:49:22 -> 02:49:24] 你不光会讽刺你的学生
[02:49:24 -> 02:49:24] 你还
[02:49:24 -> 02:49:26] 就虽然看起来是
[02:49:26 -> 02:49:28] 经常讽刺你的学生
[02:49:28 -> 02:49:30] 但是你是一个发自内心的
[02:49:30 -> 02:49:32] 还是很关心具体的人的
[02:49:32 -> 02:49:33] 哲学工作者
[02:49:33 -> 02:49:34] 作为一个现代人
[02:49:34 -> 02:49:35] 我也觉得我的具体性
[02:49:35 -> 02:49:37] 具体性被建设性的忽略了
[02:49:37 -> 02:49:38] 就是我是感同身受
[02:49:38 -> 02:49:41] 我才会这么想
[02:49:41 -> 02:49:42] 我才会反复的呼吁我们
[02:49:42 -> 02:49:44] 要关注具体的人
[02:49:44 -> 02:49:46] 这是感同身受的东西
[02:49:46 -> 02:49:46] 这很棒
[02:49:46 -> 02:49:48] 因为关注具体的人
[02:49:48 -> 02:49:50] 对于一个哲学工作者来说
[02:49:50 -> 02:49:54] 其实是一件吃力未必讨好的事情
[02:49:54 -> 02:49:55] 对吧
[02:49:55 -> 02:49:56] 但是有些时候
[02:49:56 -> 02:49:58] 实际上你是没有办法去拒绝关注
[02:49:58 -> 02:50:00] 因为体感就是这样
[02:50:00 -> 02:50:01] 对吧
[02:50:01 -> 02:50:03] 所以我说身体去教育一个人
[02:50:03 -> 02:50:05] 他比思想教育一个人简单得多
[02:50:05 -> 02:50:06] 哎呀我们
[02:50:06 -> 02:50:09] 又回到了斗酒的这个修炼
[02:50:09 -> 02:50:13] 特别感谢成乐松老师
[02:50:13 -> 02:50:16] 然后我特别要跟我们的长谈的观众说的
[02:50:16 -> 02:50:17] 就是我尽力了
[02:50:17 -> 02:50:20] 就因为我在看成乐松老师的
[02:50:20 -> 02:50:21] 此前的很多公共表达的时候
[02:50:21 -> 02:50:22] 我说实话
[02:50:22 -> 02:50:23] 一方面看得很过瘾
[02:50:23 -> 02:50:26] 一方面多少有点心疼
[02:50:26 -> 02:50:30] 我觉得他被当作读者文章使得有点狠了
[02:50:30 -> 02:50:32] 所以我今天尽力的希望
[02:50:32 -> 02:50:34] 能够用我有限的能力
[02:50:34 -> 02:50:36] 让大家了解一下成乐松老师
[02:50:36 -> 02:50:38] 除了他的那些致辞小作文之外
[02:50:38 -> 02:50:40] 他在做的严肃的学术工作
[02:50:40 -> 02:50:42] 他的严肃的学术的写作
[02:50:42 -> 02:50:46] 包括他在扮演的各种社会角色
[02:50:46 -> 02:50:49] 所以希望大家能够通过我们这期长谈
[02:50:49 -> 02:50:52] 了解一个更复杂的成乐松
[02:50:52 -> 02:50:56] 然后当然我们对他的学术工作
[02:50:56 -> 02:50:58] 除了表示赞叹看不懂之外
[02:50:58 -> 02:51:00] 我们还是非常期待成老师
[02:51:00 -> 02:51:03] 能够尽快完成你的那些大众的写作
[02:51:03 -> 02:51:05] 对我现在正在努力起来
[02:51:05 -> 02:51:06] 努力修炼
[02:51:06 -> 02:51:08] 我们每期节目的最后
[02:51:08 -> 02:51:10] 我们都要给嘉宾送一个礼物
[02:51:10 -> 02:51:12] 首先是公司送给你的
[02:51:12 -> 02:51:13] 我是代表公司送一下
[02:51:13 -> 02:51:15] 因为你刚才说你接下来
[02:51:15 -> 02:51:16] 可能用碎碎念的方式
[02:51:16 -> 02:51:20] 来完成你的大众的表达写作
[02:51:20 -> 02:51:21] 我都认真写的
[02:51:21 -> 02:51:22] 我们录音卡来了
[02:51:22 -> 02:51:25] 可以把你的碎碎念帮你转化成初稿
[02:51:25 -> 02:51:26] 然后你再去做修改
[02:51:26 -> 02:51:28] 谢谢
[02:51:28 -> 02:51:29] 这个是得到的AI录音卡
[02:51:29 -> 02:51:30] 谢谢
[02:51:30 -> 02:51:30] 除此之外
[02:51:30 -> 02:51:33] 我私人想送给你一个礼物
[02:51:33 -> 02:51:35] 很奇怪
[02:51:35 -> 02:51:36] 这个雕塑
[02:51:36 -> 02:51:37] 是在我认识你之前
[02:51:37 -> 02:51:40] 我就收藏了
[02:51:40 -> 02:51:42] 这是一个年轻的雕塑家的作品
[02:51:42 -> 02:51:44] 我决定把它送给你
[02:51:44 -> 02:51:46] 是因为他就是很道
[02:51:46 -> 02:51:47] 就很明显
[02:51:47 -> 02:51:50] 他的大袖子是一个读书人
[02:51:50 -> 02:51:51] 但是他有一柄剑
[02:51:51 -> 02:51:54] 所以我觉得他就非常的道教
[02:51:54 -> 02:51:56] 所以希望能够出现在你的办公室里面
[02:51:56 -> 02:51:59] 感觉是有点人格分裂的意思
[02:51:59 -> 02:52:02] 也可能是把头目剑的
[02:52:02 -> 02:52:03] 头目剑就比较专业了
[02:52:03 -> 02:52:04] 就比较专业了
[02:52:04 -> 02:52:05] 对不对
[02:52:05 -> 02:52:06] 然后希望能陪着你
[02:52:06 -> 02:52:07] 去完成你的
[02:52:07 -> 02:52:09] 我一定把它放在办公室里
[02:52:09 -> 02:52:10] 严肃阅读
[02:52:10 -> 02:52:12] 我一定把它放在办公室里
